COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code commune;Code commune;01358;Saint-Germain-les-Paroisses;CHAR;5
CODGEO;Code commune;Code commune;01359;Saint-Germain-sur-Renon;CHAR;5
CODGEO;Code commune;Code commune;01360;Saint-Jean-de-Gonville;CHAR;5
CODGEO;Code commune;Code commune;01361;Saint-Jean-de-Niost;CHAR;5
CODGEO;Code commune;Code commune;01362;Saint-Jean-de-Thurigneux;CHAR;5
CODGEO;Code commune;Code commune;01363;Saint-Jean-le-Vieux;CHAR;5
CODGEO;Code commune;Code commune;01364;Saint-Jean-sur-Reyssouze;CHAR;5
CODGEO;Code commune;Code commune;01365;Saint-Jean-sur-Veyle;CHAR;5
CODGEO;Code commune;Code commune;01366;Sainte-Julie;CHAR;5
CODGEO;Code commune;Code commune;01367;Saint-Julien-sur-Reyssouze;CHAR;5
CODGEO;Code commune;Code commune;01368;Saint-Julien-sur-Veyle;CHAR;5
CODGEO;Code commune;Code commune;01369;Saint-Just;CHAR;5
CODGEO;Code commune;Code commune;01370;Saint-Laurent-sur-Saône;CHAR;5
CODGEO;Code commune;Code commune;01371;Saint-Marcel;CHAR;5
CODGEO;Code commune;Code commune;01372;Saint-Martin-de-Bavel;CHAR;5
CODGEO;Code commune;Code commune;01373;Saint-Martin-du-Frêne;CHAR;5
CODGEO;Code commune;Code commune;01374;Saint-Martin-du-Mont;CHAR;5
CODGEO;Code commune;Code commune;01375;Saint-Martin-le-Châtel;CHAR;5
CODGEO;Code commune;Code commune;01376;Saint-Maurice-de-Beynost;CHAR;5
CODGEO;Code commune;Code commune;01378;Saint-Maurice-de-Gourdans;CHAR;5
CODGEO;Code commune;Code commune;01379;Saint-Maurice-de-Rémens;CHAR;5
CODGEO;Code commune;Code commune;01380;Saint-Nizier-le-Bouchoux;CHAR;5
CODGEO;Code commune;Code commune;01381;Saint-Nizier-le-Désert;CHAR;5
CODGEO;Code commune;Code commune;01382;Sainte-Olive;CHAR;5
CODGEO;Code commune;Code commune;01383;Saint-Paul-de-Varax;CHAR;5
CODGEO;Code commune;Code commune;01384;Saint-Rambert-en-Bugey;CHAR;5
CODGEO;Code commune;Code commune;01385;Saint-Rémy;CHAR;5
CODGEO;Code commune;Code commune;01386;Saint-Sorlin-en-Bugey;CHAR;5
CODGEO;Code commune;Code commune;01387;Saint-Sulpice;CHAR;5
CODGEO;Code commune;Code commune;01388;Saint-Trivier-de-Courtes;CHAR;5
CODGEO;Code commune;Code commune;01389;Saint-Trivier-sur-Moignans;CHAR;5
CODGEO;Code commune;Code commune;01390;Saint-Vulbas;CHAR;5
CODGEO;Code commune;Code commune;01391;Salavre;CHAR;5
CODGEO;Code commune;Code commune;01392;Samognat;CHAR;5
CODGEO;Code commune;Code commune;01393;Sandrans;CHAR;5
CODGEO;Code commune;Code commune;01396;Sault-Brénaz;CHAR;5
CODGEO;Code commune;Code commune;01397;Sauverny;CHAR;5
CODGEO;Code commune;Code commune;01398;Savigneux;CHAR;5
CODGEO;Code commune;Code commune;01399;Ségny;CHAR;5
CODGEO;Code commune;Code commune;01400;Seillonnaz;CHAR;5
CODGEO;Code commune;Code commune;01401;Sergy;CHAR;5
CODGEO;Code commune;Code commune;01402;Sermoyer;CHAR;5
CODGEO;Code commune;Code commune;01403;Serrières-de-Briord;CHAR;5
CODGEO;Code commune;Code commune;01404;Serrières-sur-Ain;CHAR;5
CODGEO;Code commune;Code commune;01405;Servas;CHAR;5
CODGEO;Code commune;Code commune;01406;Servignat;CHAR;5
CODGEO;Code commune;Code commune;01407;Seyssel;CHAR;5
CODGEO;Code commune;Code commune;01408;Simandre-sur-Suran;CHAR;5
CODGEO;Code commune;Code commune;01410;Sonthonnax-la-Montagne;CHAR;5
CODGEO;Code commune;Code commune;01411;Souclin;CHAR;5
CODGEO;Code commune;Code commune;01412;Sulignat;CHAR;5
CODGEO;Code commune;Code commune;01415;Talissieu;CHAR;5
CODGEO;Code commune;Code commune;01416;Tenay;CHAR;5
CODGEO;Code commune;Code commune;01418;Thil;CHAR;5
CODGEO;Code commune;Code commune;01419;Thoiry;CHAR;5
CODGEO;Code commune;Code commune;01420;Thoissey;CHAR;5
CODGEO;Code commune;Code commune;01421;Torcieu;CHAR;5
CODGEO;Code commune;Code commune;01422;Tossiat;CHAR;5
CODGEO;Code commune;Code commune;01423;Toussieux;CHAR;5
CODGEO;Code commune;Code commune;01424;Tramoyes;CHAR;5
CODGEO;Code commune;Code commune;01425;La Tranclière;CHAR;5
CODGEO;Code commune;Code commune;01426;Val-Revermont;CHAR;5
CODGEO;Code commune;Code commune;01427;Trévoux;CHAR;5
CODGEO;Code commune;Code commune;01428;Valeins;CHAR;5
CODGEO;Code commune;Code commune;01429;Vandeins;CHAR;5
CODGEO;Code commune;Code commune;01430;Varambon;CHAR;5
CODGEO;Code commune;Code commune;01431;Vaux-en-Bugey;CHAR;5
CODGEO;Code commune;Code commune;01432;Verjon;CHAR;5
CODGEO;Code commune;Code commune;01433;Vernoux;CHAR;5
CODGEO;Code commune;Code commune;01434;Versailleux;CHAR;5
CODGEO;Code commune;Code commune;01435;Versonnex;CHAR;5
CODGEO;Code commune;Code commune;01436;Vesancy;CHAR;5
CODGEO;Code commune;Code commune;01437;Vescours;CHAR;5
CODGEO;Code commune;Code commune;01439;Vésines;CHAR;5
CODGEO;Code commune;Code commune;01441;Vieu-d'Izenave;CHAR;5
CODGEO;Code commune;Code commune;01443;Villars-les-Dombes;CHAR;5
CODGEO;Code commune;Code commune;01444;Villebois;CHAR;5
CODGEO;Code commune;Code commune;01445;Villemotier;CHAR;5
CODGEO;Code commune;Code commune;01446;Villeneuve;CHAR;5
CODGEO;Code commune;Code commune;01447;Villereversure;CHAR;5
CODGEO;Code commune;Code commune;01448;Villes;CHAR;5
CODGEO;Code commune;Code commune;01449;Villette-sur-Ain;CHAR;5
CODGEO;Code commune;Code commune;01450;Villieu-Loyes-Mollon;CHAR;5
CODGEO;Code commune;Code commune;01451;Viriat;CHAR;5
CODGEO;Code commune;Code commune;01452;Virieu-le-Grand;CHAR;5
CODGEO;Code commune;Code commune;01453;Arvière-en-Valromey;CHAR;5
CODGEO;Code commune;Code commune;01454;Virignin;CHAR;5
CODGEO;Code commune;Code commune;01456;Vongnes;CHAR;5
CODGEO;Code commune;Code commune;01457;Vonnas;CHAR;5
CODGEO;Code commune;Code commune;02001;Abbécourt;CHAR;5
CODGEO;Code commune;Code commune;02002;Achery;CHAR;5
CODGEO;Code commune;Code commune;02003;Acy;CHAR;5
CODGEO;Code commune;Code commune;02004;Agnicourt-et-Séchelles;CHAR;5
CODGEO;Code commune;Code commune;02005;Aguilcourt;CHAR;5
CODGEO;Code commune;Code commune;02006;Aisonville-et-Bernoville;CHAR;5
CODGEO;Code commune;Code commune;02007;Aizelles;CHAR;5
CODGEO;Code commune;Code commune;02008;Aizy-Jouy;CHAR;5
CODGEO;Code commune;Code commune;02009;Alaincourt;CHAR;5
CODGEO;Code commune;Code commune;02010;Allemant;CHAR;5
CODGEO;Code commune;Code commune;02011;Ambleny;CHAR;5
CODGEO;Code commune;Code commune;02012;Ambrief;CHAR;5
CODGEO;Code commune;Code commune;02013;Amifontaine;CHAR;5
CODGEO;Code commune;Code commune;02014;Amigny-Rouy;CHAR;5
CODGEO;Code commune;Code commune;02015;Ancienville;CHAR;5
CODGEO;Code commune;Code commune;02016;Andelain;CHAR;5
CODGEO;Code commune;Code commune;02017;Anguilcourt-le-Sart;CHAR;5
CODGEO;Code commune;Code commune;02018;Anizy-le-Grand;CHAR;5
CODGEO;Code commune;Code commune;02019;Annois;CHAR;5
CODGEO;Code commune;Code commune;02020;Any-Martin-Rieux;CHAR;5
CODGEO;Code commune;Code commune;02021;Archon;CHAR;5
CODGEO;Code commune;Code commune;02022;Arcy-Sainte-Restitue;CHAR;5
CODGEO;Code commune;Code commune;02023;Armentières-sur-Ourcq;CHAR;5
CODGEO;Code commune;Code commune;02024;Arrancy;CHAR;5
CODGEO;Code commune;Code commune;02025;Artemps;CHAR;5
CODGEO;Code commune;Code commune;02027;Assis-sur-Serre;CHAR;5
CODGEO;Code commune;Code commune;02028;Athies-sous-Laon;CHAR;5
CODGEO;Code commune;Code commune;02029;Attilly;CHAR;5
CODGEO;Code commune;Code commune;02030;Aubencheul-aux-Bois;CHAR;5
CODGEO;Code commune;Code commune;02031;Aubenton;CHAR;5
CODGEO;Code commune;Code commune;02032;Aubigny-aux-Kaisnes;CHAR;5
CODGEO;Code commune;Code commune;02033;Aubigny-en-Laonnois;CHAR;5
CODGEO;Code commune;Code commune;02034;Audignicourt;CHAR;5
CODGEO;Code commune;Code commune;02035;Audigny;CHAR;5
CODGEO;Code commune;Code commune;02036;Augy;CHAR;5
CODGEO;Code commune;Code commune;02037;Aulnois-sous-Laon;CHAR;5
CODGEO;Code commune;Code commune;02038;Les Autels;CHAR;5
CODGEO;Code commune;Code commune;02039;Autremencourt;CHAR;5
CODGEO;Code commune;Code commune;02040;Autreppes;CHAR;5
CODGEO;Code commune;Code commune;02041;Autreville;CHAR;5
CODGEO;Code commune;Code commune;02042;Azy-sur-Marne;CHAR;5
CODGEO;Code commune;Code commune;02043;Bagneux;CHAR;5
CODGEO;Code commune;Code commune;02044;Bancigny;CHAR;5
CODGEO;Code commune;Code commune;02046;Barenton-Bugny;CHAR;5
CODGEO;Code commune;Code commune;02047;Barenton-Cel;CHAR;5
CODGEO;Code commune;Code commune;02048;Barenton-sur-Serre;CHAR;5
CODGEO;Code commune;Code commune;02049;Barisis-aux-Bois;CHAR;5
CODGEO;Code commune;Code commune;02050;Barzy-en-Thiérache;CHAR;5
CODGEO;Code commune;Code commune;02051;Barzy-sur-Marne;CHAR;5
CODGEO;Code commune;Code commune;02052;Bassoles-Aulers;CHAR;5
CODGEO;Code commune;Code commune;02053;Vallées en Champagne;CHAR;5
CODGEO;Code commune;Code commune;02054;Bazoches-et-Saint-Thibaut;CHAR;5
CODGEO;Code commune;Code commune;02055;Beaumé;CHAR;5
CODGEO;Code commune;Code commune;02056;Beaumont-en-Beine;CHAR;5
CODGEO;Code commune;Code commune;02057;Beaurevoir;CHAR;5
CODGEO;Code commune;Code commune;02058;Beaurieux;CHAR;5
CODGEO;Code commune;Code commune;02059;Beautor;CHAR;5
CODGEO;Code commune;Code commune;02060;Beauvois-en-Vermandois;CHAR;5
CODGEO;Code commune;Code commune;02061;Becquigny;CHAR;5
CODGEO;Code commune;Code commune;02062;Belleau;CHAR;5
CODGEO;Code commune;Code commune;02063;Bellenglise;CHAR;5
CODGEO;Code commune;Code commune;02064;Belleu;CHAR;5
CODGEO;Code commune;Code commune;02065;Bellicourt;CHAR;5
CODGEO;Code commune;Code commune;02066;Benay;CHAR;5
CODGEO;Code commune;Code commune;02067;Bergues-sur-Sambre;CHAR;5
CODGEO;Code commune;Code commune;02068;Berlancourt;CHAR;5
CODGEO;Code commune;Code commune;02069;Berlise;CHAR;5
CODGEO;Code commune;Code commune;02070;Bernot;CHAR;5
CODGEO;Code commune;Code commune;02071;Berny-Rivière;CHAR;5
CODGEO;Code commune;Code commune;02072;Berrieux;CHAR;5
CODGEO;Code commune;Code commune;02073;Berry-au-Bac;CHAR;5
CODGEO;Code commune;Code commune;02074;Bertaucourt-Epourdon;CHAR;5
CODGEO;Code commune;Code commune;02075;Berthenicourt;CHAR;5
CODGEO;Code commune;Code commune;02076;Bertricourt;CHAR;5
CODGEO;Code commune;Code commune;02078;Besmé;CHAR;5
CODGEO;Code commune;Code commune;02079;Besmont;CHAR;5
CODGEO;Code commune;Code commune;02080;Besny-et-Loizy;CHAR;5
CODGEO;Code commune;Code commune;02081;Béthancourt-en-Vaux;CHAR;5
CODGEO;Code commune;Code commune;02082;Beugneux;CHAR;5
CODGEO;Code commune;Code commune;02083;Beuvardes;CHAR;5
CODGEO;Code commune;Code commune;02084;Bézu-le-Guéry;CHAR;5
CODGEO;Code commune;Code commune;02085;Bézu-Saint-Germain;CHAR;5
CODGEO;Code commune;Code commune;02086;Bichancourt;CHAR;5
CODGEO;Code commune;Code commune;02087;Bieuxy;CHAR;5
CODGEO;Code commune;Code commune;02088;Bièvres;CHAR;5
CODGEO;Code commune;Code commune;02089;Billy-sur-Aisne;CHAR;5
CODGEO;Code commune;Code commune;02090;Billy-sur-Ourcq;CHAR;5
CODGEO;Code commune;Code commune;02091;Blanzy-lès-Fismes;CHAR;5
CODGEO;Code commune;Code commune;02093;Blérancourt;CHAR;5
CODGEO;Code commune;Code commune;02094;Blesmes;CHAR;5
CODGEO;Code commune;Code commune;02095;Bohain-en-Vermandois;CHAR;5
CODGEO;Code commune;Code commune;02096;Bois-lès-Pargny;CHAR;5
CODGEO;Code commune;Code commune;02097;Boncourt;CHAR;5
CODGEO;Code commune;Code commune;02098;Bonneil;CHAR;5
CODGEO;Code commune;Code commune;02099;Bonnesvalyn;CHAR;5
CODGEO;Code commune;Code commune;02100;Bony;CHAR;5
CODGEO;Code commune;Code commune;02101;Bosmont-sur-Serre;CHAR;5
CODGEO;Code commune;Code commune;02102;Bouconville-Vauclair;CHAR;5
CODGEO;Code commune;Code commune;02103;Boué;CHAR;5
CODGEO;Code commune;Code commune;02104;Bouffignereux;CHAR;5
CODGEO;Code commune;Code commune;02105;Bouresches;CHAR;5
CODGEO;Code commune;Code commune;02106;Bourg-et-Comin;CHAR;5
CODGEO;Code commune;Code commune;02107;Bourguignon-sous-Coucy;CHAR;5
CODGEO;Code commune;Code commune;02108;Bourguignon-sous-Montbavin;CHAR;5
CODGEO;Code commune;Code commune;02109;La Bouteille;CHAR;5
CODGEO;Code commune;Code commune;02110;Braine;CHAR;5
CODGEO;Code commune;Code commune;02111;Brancourt-en-Laonnois;CHAR;5
CODGEO;Code commune;Code commune;02112;Brancourt-le-Grand;CHAR;5
CODGEO;Code commune;Code commune;02114;Brasles;CHAR;5
CODGEO;Code commune;Code commune;02115;Braye-en-Laonnois;CHAR;5
CODGEO;Code commune;Code commune;02116;Braye-en-Thiérache;CHAR;5
CODGEO;Code commune;Code commune;02117;Bray-Saint-Christophe;CHAR;5
CODGEO;Code commune;Code commune;02118;Braye;CHAR;5
CODGEO;Code commune;Code commune;02119;Brécy;CHAR;5
CODGEO;Code commune;Code commune;02120;Brenelle;CHAR;5
CODGEO;Code commune;Code commune;02121;Breny;CHAR;5
CODGEO;Code commune;Code commune;02122;Brie;CHAR;5
CODGEO;Code commune;Code commune;02123;Brissay-Choigny;CHAR;5
CODGEO;Code commune;Code commune;02124;Brissy-Hamégicourt;CHAR;5
CODGEO;Code commune;Code commune;02125;Brumetz;CHAR;5
CODGEO;Code commune;Code commune;02126;Brunehamel;CHAR;5
CODGEO;Code commune;Code commune;02127;Bruyères-sur-Fère;CHAR;5
CODGEO;Code commune;Code commune;02128;Bruyères-et-Montbérault;CHAR;5
CODGEO;Code commune;Code commune;02129;Bruys;CHAR;5
CODGEO;Code commune;Code commune;02130;Bucilly;CHAR;5
CODGEO;Code commune;Code commune;02131;Bucy-le-Long;CHAR;5
CODGEO;Code commune;Code commune;02132;Bucy-lès-Cerny;CHAR;5
CODGEO;Code commune;Code commune;02133;Bucy-lès-Pierrepont;CHAR;5
CODGEO;Code commune;Code commune;02134;Buire;CHAR;5
CODGEO;Code commune;Code commune;02135;Buironfosse;CHAR;5
CODGEO;Code commune;Code commune;02136;Burelles;CHAR;5
CODGEO;Code commune;Code commune;02137;Bussiares;CHAR;5
CODGEO;Code commune;Code commune;02138;Buzancy;CHAR;5
CODGEO;Code commune;Code commune;02139;Caillouël-Crépigny;CHAR;5
CODGEO;Code commune;Code commune;02140;Camelin;CHAR;5
CODGEO;Code commune;Code commune;02141;La Capelle;CHAR;5
CODGEO;Code commune;Code commune;02142;Castres;CHAR;5
CODGEO;Code commune;Code commune;02143;Le Catelet;CHAR;5
CODGEO;Code commune;Code commune;02144;Caulaincourt;CHAR;5
CODGEO;Code commune;Code commune;02145;Caumont;CHAR;5
CODGEO;Code commune;Code commune;02146;Celles-lès-Condé;CHAR;5
CODGEO;Code commune;Code commune;02148;Celles-sur-Aisne;CHAR;5
CODGEO;Code commune;Code commune;02149;Cerizy;CHAR;5
CODGEO;Code commune;Code commune;02150;Cerny-en-Laonnois;CHAR;5
CODGEO;Code commune;Code commune;02151;Cerny-lès-Bucy;CHAR;5
CODGEO;Code commune;Code commune;02152;Cerseuil;CHAR;5
CODGEO;Code commune;Code commune;02153;Cessières-Suzy;CHAR;5
CODGEO;Code commune;Code commune;02154;Chacrise;CHAR;5
CODGEO;Code commune;Code commune;02155;Chaillevois;CHAR;5
CODGEO;Code commune;Code commune;02156;Chalandry;CHAR;5
CODGEO;Code commune;Code commune;02157;Chambry;CHAR;5
CODGEO;Code commune;Code commune;02158;Chamouille;CHAR;5
CODGEO;Code commune;Code commune;02159;Champs;CHAR;5
CODGEO;Code commune;Code commune;02160;Chaourse;CHAR;5
CODGEO;Code commune;Code commune;02162;La Chapelle-sur-Chézy;CHAR;5
CODGEO;Code commune;Code commune;02163;Charly-sur-Marne;CHAR;5
CODGEO;Code commune;Code commune;02164;Le Charmel;CHAR;5
CODGEO;Code commune;Code commune;02165;Charmes;CHAR;5
CODGEO;Code commune;Code commune;02166;Chartèves;CHAR;5
CODGEO;Code commune;Code commune;02167;Chassemy;CHAR;5
CODGEO;Code commune;Code commune;02168;Château-Thierry;CHAR;5
CODGEO;Code commune;Code commune;02169;Châtillon-lès-Sons;CHAR;5
CODGEO;Code commune;Code commune;02170;Châtillon-sur-Oise;CHAR;5
CODGEO;Code commune;Code commune;02171;Chaudardes;CHAR;5
CODGEO;Code commune;Code commune;02172;Chaudun;CHAR;5
CODGEO;Code commune;Code commune;02173;Chauny;CHAR;5
CODGEO;Code commune;Code commune;02174;Chavignon;CHAR;5
CODGEO;Code commune;Code commune;02175;Chavigny;CHAR;5
CODGEO;Code commune;Code commune;02176;Chavonne;CHAR;5
CODGEO;Code commune;Code commune;02177;Chérêt;CHAR;5
CODGEO;Code commune;Code commune;02178;Chermizy-Ailles;CHAR;5
CODGEO;Code commune;Code commune;02179;Chéry-Chartreuve;CHAR;5
CODGEO;Code commune;Code commune;02180;Chéry-lès-Pouilly;CHAR;5
CODGEO;Code commune;Code commune;02181;Chéry-lès-Rozoy;CHAR;5
CODGEO;Code commune;Code commune;02182;Chevennes;CHAR;5
CODGEO;Code commune;Code commune;02183;Chevregny;CHAR;5
CODGEO;Code commune;Code commune;02184;Chevresis-Monceau;CHAR;5
CODGEO;Code commune;Code commune;02185;Chézy-en-Orxois;CHAR;5
CODGEO;Code commune;Code commune;02186;Chézy-sur-Marne;CHAR;5
CODGEO;Code commune;Code commune;02187;Chierry;CHAR;5
CODGEO;Code commune;Code commune;02188;Chigny;CHAR;5
CODGEO;Code commune;Code commune;02189;Chivres-en-Laonnois;CHAR;5
CODGEO;Code commune;Code commune;02190;Chivres-Val;CHAR;5
CODGEO;Code commune;Code commune;02191;Chivy-lès-Étouvelles;CHAR;5
CODGEO;Code commune;Code commune;02192;Chouy;CHAR;5
CODGEO;Code commune;Code commune;02193;Cierges;CHAR;5
CODGEO;Code commune;Code commune;02194;Cilly;CHAR;5
CODGEO;Code commune;Code commune;02195;Ciry-Salsogne;CHAR;5
CODGEO;Code commune;Code commune;02196;Clacy-et-Thierret;CHAR;5
CODGEO;Code commune;Code commune;02197;Clairfontaine;CHAR;5
CODGEO;Code commune;Code commune;02198;Clamecy;CHAR;5
CODGEO;Code commune;Code commune;02199;Clastres;CHAR;5
CODGEO;Code commune;Code commune;02200;Clermont-les-Fermes;CHAR;5
CODGEO;Code commune;Code commune;02201;Cœuvres-et-Valsery;CHAR;5
CODGEO;Code commune;Code commune;02203;Coincy;CHAR;5
CODGEO;Code commune;Code commune;02204;Coingt;CHAR;5
CODGEO;Code commune;Code commune;02205;Colligis-Crandelain;CHAR;5
CODGEO;Code commune;Code commune;02206;Colonfay;CHAR;5
CODGEO;Code commune;Code commune;02207;Commenchon;CHAR;5
CODGEO;Code commune;Code commune;02208;Concevreux;CHAR;5
CODGEO;Code commune;Code commune;02209;Condé-en-Brie;CHAR;5
CODGEO;Code commune;Code commune;02210;Condé-sur-Aisne;CHAR;5
CODGEO;Code commune;Code commune;02211;Condé-sur-Suippe;CHAR;5
CODGEO;Code commune;Code commune;02212;Condren;CHAR;5
CODGEO;Code commune;Code commune;02213;Connigis;CHAR;5
CODGEO;Code commune;Code commune;02214;Contescourt;CHAR;5
CODGEO;Code commune;Code commune;02215;Corbeny;CHAR;5
CODGEO;Code commune;Code commune;02216;Corcy;CHAR;5
CODGEO;Code commune;Code commune;02217;Coucy-le-Château-Auffrique;CHAR;5
CODGEO;Code commune;Code commune;02218;Coucy-lès-Eppes;CHAR;5
CODGEO;Code commune;Code commune;02219;Coucy-la-Ville;CHAR;5
CODGEO;Code commune;Code commune;02220;Coulonges-Cohan;CHAR;5
CODGEO;Code commune;Code commune;02221;Coupru;CHAR;5
CODGEO;Code commune;Code commune;02222;Courbes;CHAR;5
CODGEO;Code commune;Code commune;02223;Courboin;CHAR;5
CODGEO;Code commune;Code commune;02224;Courcelles-sur-Vesle;CHAR;5
CODGEO;Code commune;Code commune;02225;Courchamps;CHAR;5
CODGEO;Code commune;Code commune;02226;Courmelles;CHAR;5
CODGEO;Code commune;Code commune;02227;Courmont;CHAR;5
CODGEO;Code commune;Code commune;02228;Courtemont-Varennes;CHAR;5
CODGEO;Code commune;Code commune;02229;Courtrizy-et-Fussigny;CHAR;5
CODGEO;Code commune;Code commune;02230;Couvrelles;CHAR;5
CODGEO;Code commune;Code commune;02231;Couvron-et-Aumencourt;CHAR;5
CODGEO;Code commune;Code commune;02232;Coyolles;CHAR;5
CODGEO;Code commune;Code commune;02233;Cramaille;CHAR;5
CODGEO;Code commune;Code commune;02234;Craonne;CHAR;5
CODGEO;Code commune;Code commune;02235;Craonnelle;CHAR;5
CODGEO;Code commune;Code commune;02236;Crécy-au-Mont;CHAR;5
CODGEO;Code commune;Code commune;02237;Crécy-sur-Serre;CHAR;5
CODGEO;Code commune;Code commune;02238;Crépy;CHAR;5
CODGEO;Code commune;Code commune;02239;Crézancy;CHAR;5
CODGEO;Code commune;Code commune;02240;Croix-Fonsomme;CHAR;5
CODGEO;Code commune;Code commune;02241;La Croix-sur-Ourcq;CHAR;5
